order_id,product_id,order_date,quantity,price,seller_id,category,revenue,returned,shipping_days,customer_segment
O000332,P01007,2023-04-04,2,39.01,S0080,Beauty,78.02,False,5,New
O000333,P01638,2023-10-21,1,8.98,S0071,Beauty,8.98,False,7,New
O000334,P00845,2023-06-07,2,21.38,S0072,Jewelry,49.17,False,2,Returning
O000335,P01016,2023-03-18,1,22.68,S0008,Books,26.08,False,3,Returning
O000336,P01306,2023-11-22,1,56.52,S0092,Jewelry,56.52,False,2,New
O000337,P00398,2022-12-11,1,126.39,S0010,Sports,145.35,False,5,Returning
O000338,P01773,2023-01-21,3,9.17,S0081,Books,38.51,False,7,VIP
O000339,P01240,2024-01-28,3,13.96,S0085,Fashion,48.16,False,7,Returning
O000340,P01456,2022-08-10,1,36.47,S0105,Home & Garden,36.47,False,5,New
O000341,P01345,2023-04-16,1,37.75,S0080,Art & Crafts,43.41,False,6,Returning
O000342,P00814,2022-11-24,2,11.43,S0024,Books,32.0,False,6,VIP
O000343,P00639,2023-05-28,3,13.27,S0011,Beauty,39.81,False,3,New
O000344,P00493,2023-01-30,3,14.13,S0012,Books,48.75,False,6,Returning
O000345,P00951,2023-10-26,2,88.48,S0037,Jewelry,176.96,False,5,New
O000346,P01630,2022-10-30,1,24.98,S0103,Home & Garden,28.73,False,5,Returning
O000347,P01610,2022-10-15,1,130.79,S0054,Sports,130.79,False,4,New
O000348,P00128,2023-10-15,3,47.69,S0111,Fashion,164.53,True,5,Returning
O000349,P00074,2022-11-27,1,94.23,S0026,Electronics,94.23,False,4,New
O000350,P01500,2023-01-14,3,36.08,S0008,Jewelry,108.24,False,11,New
O000351,P00452,2023-02-26,1,24.12,S0086,Home & Garden,27.74,False,4,Returning
O000352,P01486,2022-08-21,1,16.15,S0133,Fashion,16.15,False,8,New
O000353,P01932,2023-12-19,1,35.65,S0087,Sports,49.91,True,4,VIP
O000354,P00438,2023-04-16,1,27.94,S0002,Art & Crafts,27.94,False,4,New
O000355,P01280,2024-01-11,1,45.0,S0102,Fashion,51.75,False,5,Returning
O000356,P00448,2023-06-18,1,5.36,S0037,Sports,7.5,False,6,VIP
O000357,P01126,2023-07-30,1,77.93,S0099,Jewelry,77.93,False,2,New
O000358,P00559,2022-08-27,1,460.07,S0089,Jewelry,644.1,False,6,VIP
O000359,P01701,2023-06-30,1,41.79,S0093,Beauty,41.79,False,9,New
O000360,P00970,2023-04-01,2,48.33,S0040,Beauty,111.16,False,8,Returning
O000361,P01792,2022-11-21,1,44.18,S0074,Home & Garden,44.18,False,4,New
O000362,P00937,2023-09-10,1,31.33,S0096,Sports,31.33,False,9,New
O000363,P00283,2023-10-24,2,41.23,S0047,Sports,82.46,True,6,New
O000364,P01962,2022-09-11,1,22.29,S0078,Food & Beverage,22.29,False,3,New
O000365,P00760,2023-06-09,1,27.32,S0096,Beauty,38.25,False,8,VIP
O000366,P01228,2024-01-03,1,21.06,S0149,Toys & Games,24.22,False,3,Returning
O000367,P00086,2023-04-05,2,87.15,S0001,Food & Beverage,174.3,True,3,New
O000368,P01348,2023-07-11,2,41.94,S0073,Home & Garden,96.46,False,6,Returning
O000369,P01949,2023-09-21,1,54.15,S0115,Sports,62.27,False,6,Returning
O000370,P00164,2023-03-19,2,16.15,S0113,Jewelry,45.22,True,2,VIP
O000371,P00877,2022-08-31,1,23.48,S0116,Jewelry,23.48,False,2,New
O000372,P01081,2023-06-14,1,134.16,S0033,Home & Garden,154.28,False,7,Returning
O000373,P00206,2023-10-01,1,49.09,S0038,Food & Beverage,49.09,False,4,New
O000374,P01932,2023-11-01,1,35.65,S0087,Sports,41.0,True,4,Returning
O000375,P01453,2023-04-12,2,60.28,S0042,Sports,138.64,False,7,Returning
O000376,P00148,2022-09-05,2,50.29,S0062,Beauty,115.67,True,4,Returning
O000377,P01325,2023-05-06,1,42.52,S0066,Toys & Games,48.9,False,8,Returning
O000378,P00791,2024-01-01,2,19.37,S0075,Fashion,38.74,True,4,New
O000379,P01982,2023-11-05,2,39.58,S0142,Electronics,79.16,False,6,New
O000380,P01314,2023-06-25,1,4.67,S0121,Books,4.67,False,2,New
O000381,P01045,2023-06-11,2,24.27,S0020,Beauty,55.82,False,6,Returning
O000382,P00947,2024-01-06,3,177.3,S0049,Electronics,744.66,True,6,VIP
O000383,P01161,2022-08-20,1,6.38,S0141,Sports,7.34,False,4,Returning
O000384,P01994,2023-10-22,1,16.3,S0041,Food & Beverage,16.3,False,7,New
O000385,P01393,2022-11-24,2,96.42,S0031,Jewelry,192.84,False,2,New
O000386,P01546,2022-09-10,1,83.74,S0032,Sports,96.3,False,6,Returning
O000387,P01844,2022-10-02,1,60.83,S0137,Sports,69.95,False,6,Returning
O000388,P00557,2023-08-01,2,62.27,S0118,Toys & Games,143.22,False,8,Returning
O000389,P01460,2023-08-06,1,18.36,S0129,Toys & Games,18.36,False,3,New
O000390,P00761,2023-09-28,1,23.33,S0068,Food & Beverage,26.83,False,4,Returning
O000391,P00030,2023-01-01,1,15.18,S0138,Food & Beverage,17.46,False,3,Returning
O000392,P01472,2023-09-20,3,44.86,S0079,Fashion,134.58,False,5,New
O000393,P00225,2022-11-27,1,85.57,S0072,Fashion,98.41,False,2,Returning
O000394,P01410,2022-10-02,1,57.06,S0097,Beauty,79.88,True,2,VIP
O000395,P01713,2023-07-17,1,81.4,S0129,Jewelry,93.61,False,3,Returning
O000396,P01632,2023-06-18,1,64.22,S0038,Jewelry,89.91,False,5,VIP
O000397,P00429,2023-01-19,2,30.03,S0007,Toys & Games,84.08,False,5,VIP
O000398,P00529,2022-08-24,1,2.87,S0129,Books,2.87,False,10,New
O000399,P01052,2023-07-20,2,27.68,S0084,Fashion,77.5,False,7,VIP
O000400,P00126,2023-05-28,3,46.8,S0111,Home & Garden,161.46,False,5,Returning
O000401,P00813,2023-02-17,2,79.26,S0025,Beauty,221.93,True,3,VIP
O000402,P01809,2023-08-22,3,57.31,S0020,Beauty,171.93,True,8,New
O000403,P00499,2023-09-21,2,67.07,S0064,Jewelry,134.14,True,2,New
O000404,P01211,2022-11-18,2,23.65,S0125,Food & Beverage,54.4,False,10,Returning
O000405,P00654,2023-10-04,1,53.21,S0057,Sports,53.21,False,2,New
O000406,P01396,2023-11-29,1,15.75,S0089,Food & Beverage,18.11,False,3,Returning
O000407,P00138,2023-05-26,3,26.94,S0109,Books,113.15,False,6,VIP
O000408,P00994,2022-10-25,2,29.59,S0145,Home & Garden,68.06,True,5,Returning
O000409,P01998,2023-10-23,1,72.26,S0105,Toys & Games,72.26,False,7,New
O000410,P01361,2023-06-04,2,45.38,S0014,Food & Beverage,90.76,False,8,New
O000411,P00741,2022-11-08,1,5.62,S0077,Food & Beverage,7.87,False,3,VIP
O000412,P00214,2022-08-14,1,20.26,S0120,Home & Garden,20.26,False,5,New
O000413,P01810,2023-05-06,1,53.22,S0127,Electronics,61.2,False,7,Returning
O000414,P00291,2022-11-20,1,144.15,S0043,Electronics,201.81,False,7,VIP
O000415,P00944,2022-12-04,3,105.41,S0097,Fashion,363.66,False,9,Returning
O000416,P01594,2024-01-14,3,12.9,S0132,Food & Beverage,54.18,False,2,VIP
O000417,P00371,2024-01-23,1,84.48,S0104,Electronics,118.27,False,8,VIP
O000418,P00530,2023-08-13,3,68.89,S0061,Toys & Games,237.67,True,3,Returning
O000419,P00692,2023-03-12,1,26.39,S0139,Books,30.35,False,4,Returning
O000420,P01694,2022-08-13,2,22.4,S0081,Fashion,51.52,False,2,Returning
O000421,P01792,2023-09-14,1,44.18,S0074,Home & Garden,50.81,False,6,Returning
O000422,P00549,2023-12-13,3,123.12,S0047,Toys & Games,369.36,True,2,New
O000423,P01320,2023-01-28,2,4.34,S0016,Books,9.98,False,4,Returning
O000424,P00774,2023-01-07,1,6.17,S0007,Art & Crafts,7.1,False,4,Returning
O000425,P01615,2023-12-25,1,6.36,S0020,Food & Beverage,6.36,True,4,New
O000426,P01017,2022-09-24,2,23.85,S0001,Sports,54.86,False,6,Returning
O000427,P00419,2023-04-09,2,53.82,S0088,Electronics,107.64,False,8,New
O000428,P01690,2022-08-31,3,20.78,S0107,Toys & Games,71.69,True,2,Returning
O000429,P00361,2022-09-20,2,160.46,S0150,Fashion,320.92,False,2,New
O000430,P01883,2023-06-07,3,139.48,S0004,Electronics,481.21,False,2,Returning
O000431,P01182,2024-01-22,1,93.17,S0108,Electronics,93.17,False,2,New
O000432,P01099,2023-02-17,1,54.58,S0125,Food & Beverage,76.41,False,4,VIP
O000433,P01396,2023-05-21,1,15.75,S0089,Food & Beverage,18.11,False,7,Returning
O000434,P00920,2024-01-30,1,47.04,S0141,Art & Crafts,47.04,False,2,New
O000435,P01914,2022-11-13,1,11.39,S0023,Fashion,13.1,False,2,Returning
O000436,P00567,2023-03-26,2,30.83,S0010,Electronics,70.91,False,5,Returning
O000437,P00718,2022-09-17,2,77.56,S0080,Electronics,178.39,False,3,Returning
O000438,P00727,2022-09-24,2,38.56,S0089,Art & Crafts,88.69,False,3,Returning
O000439,P01545,2024-01-07,3,21.05,S0122,Fashion,72.62,False,5,Returning
O000440,P01130,2022-12-10,1,7.62,S0003,Fashion,8.76,False,6,Returning
O000441,P01854,2023-01-17,1,120.01,S0131,Fashion,138.01,False,7,Returning
O000442,P00367,2023-08-19,2,63.78,S0148,Sports,146.69,False,2,Returning
O000443,P00402,2023-10-08,1,47.21,S0055,Food & Beverage,47.21,False,7,New
O000444,P01781,2023-03-26,1,42.35,S0098,Beauty,42.35,False,2,New
O000445,P01843,2023-04-27,1,14.74,S0055,Sports,14.74,False,2,New
O000446,P00103,2022-12-22,1,127.62,S0111,Electronics,146.76,False,4,Returning
O000447,P00787,2023-11-26,2,12.02,S0039,Books,24.04,False,2,New
O000448,P00325,2024-01-27,1,52.55,S0040,Home & Garden,52.55,False,3,New
O000449,P00373,2024-01-14,1,28.57,S0071,Books,40.0,False,9,VIP
O000450,P00338,2022-11-25,2,22.91,S0115,Electronics,52.69,False,2,Returning
O000451,P00891,2023-05-01,1,24.16,S0009,Art & Crafts,24.16,False,2,New
O000452,P01057,2023-12-15,2,15.13,S0080,Home & Garden,34.8,False,6,Returning
O000453,P01132,2023-10-01,2,112.49,S0026,Electronics,258.73,False,3,Returning
O000454,P01446,2023-02-18,1,84.64,S0026,Home & Garden,84.64,True,5,New
O000455,P01293,2022-10-20,1,20.56,S0106,Beauty,23.64,False,6,Returning
O000456,P01969,2023-01-29,1,7.87,S0150,Fashion,11.02,False,2,VIP
O000457,P01097,2022-11-27,1,21.81,S0068,Toys & Games,21.81,False,6,New
O000458,P01882,2024-01-21,1,39.22,S0013,Beauty,45.1,False,7,Returning
O000459,P01205,2023-12-31,2,95.32,S0026,Art & Crafts,219.24,False,8,Returning
O000460,P01921,2023-02-09,3,30.11,S0094,Food & Beverage,90.33,False,4,New
O000461,P01804,2023-06-17,1,39.7,S0063,Jewelry,45.66,False,5,Returning
O000462,P01176,2023-08-17,1,12.11,S0132,Art & Crafts,13.93,False,8,Returning
O000463,P01536,2023-10-14,1,36.84,S0059,Home & Garden,42.37,True,8,Returning
O000464,P01921,2023-01-02,3,30.11,S0094,Food & Beverage,103.88,False,7,Returning
O000465,P01092,2024-01-09,3,9.65,S0073,Food & Beverage,33.29,False,5,Returning
O000466,P01927,2022-10-16,1,56.46,S0066,Jewelry,56.46,True,5,New
O000467,P01396,2023-02-12,2,15.75,S0089,Food & Beverage,31.5,False,4,New
O000468,P01372,2022-08-21,1,45.64,S0136,Food & Beverage,63.9,False,5,VIP
O000469,P00997,2023-06-03,2,52.81,S0028,Toys & Games,121.46,False,4,Returning
O000470,P01733,2023-08-05,1,14.14,S0144,Home & Garden,16.26,False,7,Returning
O000471,P01831,2023-12-27,1,28.05,S0023,Art & Crafts,32.26,False,6,Returning
O000472,P00032,2023-01-05,1,34.27,S0074,Toys & Games,39.41,True,2,Returning
O000473,P01969,2022-10-09,2,7.87,S0150,Fashion,15.74,False,2,New
O000474,P00927,2023-12-10,1,33.2,S0136,Electronics,33.2,False,2,New
O000475,P00620,2022-10-08,1,17.11,S0003,Fashion,23.95,False,4,VIP
O000476,P01103,2022-10-10,1,31.67,S0019,Fashion,31.67,False,4,New
O000477,P01283,2023-06-17,2,9.41,S0030,Food & Beverage,21.64,False,5,Returning
O000478,P01521,2023-10-11,1,15.54,S0140,Books,15.54,False,11,New
O000479,P00878,2023-01-22,1,51.27,S0150,Sports,58.96,False,5,Returning
O000480,P00175,2022-08-21,1,61.25,S0019,Art & Crafts,70.44,False,6,Returning
O000481,P01391,2022-09-05,1,11.28,S0130,Food & Beverage,12.97,False,3,Returning
O000482,P00015,2022-09-04,2,102.4,S0050,Jewelry,204.8,False,4,New
O000483,P01075,2023-02-27,2,22.57,S0047,Toys & Games,51.91,False,7,Returning
O000484,P00107,2022-09-11,2,84.76,S0115,Sports,169.52,False,7,New
O000485,P01746,2023-02-14,2,4.69,S0127,Electronics,9.38,True,4,New
O000486,P00469,2022-09-10,2,17.17,S0109,Books,34.34,False,6,New
O000487,P00202,2023-06-04,2,69.36,S0073,Electronics,194.21,False,5,VIP
O000488,P01813,2023-02-04,1,7.54,S0116,Sports,8.67,False,3,Returning
O000489,P01242,2023-10-28,1,24.43,S0067,Toys & Games,28.09,False,2,Returning
O000490,P01065,2023-12-24,3,14.9,S0102,Books,51.4,False,6,Returning
O000491,P01912,2023-10-03,1,83.71,S0058,Home & Garden,117.19,False,4,VIP
O000492,P01795,2023-02-27,3,69.33,S0112,Fashion,207.99,False,4,New
O000493,P01409,2023-11-19,1,36.05,S0144,Food & Beverage,36.05,False,6,New
O000494,P00917,2023-06-18,3,40.01,S0012,Toys & Games,138.03,False,3,Returning
O000495,P01739,2022-08-31,1,122.11,S0107,Jewelry,122.11,True,2,New
O000496,P00336,2023-07-13,2,33.1,S0063,Art & Crafts,76.13,False,4,Returning
O000497,P01635,2024-01-07,1,21.7,S0020,Sports,24.96,False,8,Returning
O000498,P01685,2023-03-15,3,47.23,S0069,Toys & Games,162.94,True,7,Returning
O000499,P00105,2023-07-30,2,48.37,S0018,Fashion,111.25,False,7,Returning
O000500,P00203,2022-09-04,3,133.45,S0017,Electronics,400.35,False,3,New
O000501,P01534,2023-03-19,2,13.63,S0017,Home & Garden,31.35,False,2,Returning
O000502,P01119,2023-01-03,1,35.48,S0147,Beauty,40.8,False,5,Returning
O000503,P01201,2023-07-30,2,9.48,S0150,Fashion,26.54,False,6,VIP
O000504,P00065,2023-10-11,3,20.9,S0001,Food & Beverage,62.7,False,5,New
O000505,P00553,2023-09-05,1,18.98,S0083,Fashion,18.98,False,7,New
O000506,P00224,2023-11-01,2,24.35,S0093,Sports,48.7,False,6,New
O000507,P01603,2023-04-16,1,45.3,S0066,Art & Crafts,45.3,False,6,New
O000508,P00380,2022-12-25,1,8.51,S0049,Books,9.79,False,9,Returning
O000509,P00255,2022-09-23,1,22.05,S0104,Home & Garden,22.05,False,7,New
O000510,P01322,2023-02-22,2,29.36,S0142,Books,58.72,False,7,New
O000511,P01605,2023-01-16,1,14.51,S0013,Jewelry,20.31,True,2,VIP
O000512,P01977,2024-01-10,1,214.1,S0073,Electronics,246.21,False,6,Returning
O000513,P00171,2022-09-29,1,12.37,S0133,Toys & Games,14.23,False,7,Returning
O000514,P00613,2023-11-16,2,40.73,S0016,Beauty,81.46,False,4,New
O000515,P00652,2023-08-26,1,15.09,S0074,Art & Crafts,17.35,False,10,Returning
O000516,P00718,2023-04-30,2,77.56,S0080,Electronics,217.17,False,7,VIP
O000517,P00832,2023-10-01,1,33.28,S0122,Electronics,38.27,False,4,Returning
O000518,P01388,2023-02-25,3,30.56,S0134,Jewelry,91.68,False,9,New
O000519,P00819,2023-10-25,1,168.11,S0072,Electronics,168.11,False,9,New
O000520,P00073,2023-05-21,1,15.3,S0073,Sports,15.3,False,3,New
O000521,P01084,2023-04-23,1,13.14,S0031,Electronics,18.4,False,3,VIP
O000522,P00455,2023-12-17,3,7.9,S0081,Books,27.25,False,7,Returning
O000523,P00336,2023-07-07,2,33.1,S0063,Art & Crafts,66.2,False,5,New
O000524,P00668,2022-09-11,3,190.54,S0082,Electronics,657.36,True,7,Returning
O000525,P01148,2023-07-25,1,22.03,S0021,Fashion,22.03,False,7,New
O000526,P01479,2023-05-05,1,20.67,S0008,Beauty,23.77,False,2,Returning
O000527,P00014,2023-09-25,1,45.55,S0038,Electronics,63.77,False,3,VIP
O000528,P01440,2022-08-27,1,40.95,S0013,Toys & Games,47.09,False,2,Returning
O000529,P01800,2022-09-17,2,54.37,S0038,Fashion,125.05,False,4,Returning
O000530,P00027,2023-02-09,1,34.15,S0133,Toys & Games,39.27,False,2,Returning
O000531,P01781,2023-08-15,2,42.35,S0098,Beauty,84.7,True,3,New
O000532,P01074,2023-07-22,1,215.66,S0136,Jewelry,215.66,False,4,New
O000533,P00187,2023-01-22,1,18.58,S0139,Sports,26.01,False,3,VIP
O000534,P01081,2023-11-26,1,134.16,S0033,Home & Garden,134.16,False,8,New
O000535,P00771,2023-04-30,2,29.18,S0014,Electronics,81.7,False,2,VIP
O000536,P00667,2024-01-14,1,62.12,S0123,Toys & Games,62.12,False,6,New
O000537,P00990,2023-01-29,1,136.36,S0014,Jewelry,156.81,False,7,Returning
O000538,P01058,2023-11-14,3,82.54,S0124,Toys & Games,247.62,False,5,New
O000539,P00538,2023-04-23,2,47.3,S0102,Books,132.44,False,3,VIP
O000540,P01786,2023-07-22,2,58.26,S0005,Jewelry,134.0,False,9,Returning
O000541,P00936,2023-05-22,2,92.99,S0037,Fashion,185.98,False,8,New
O000542,P00371,2022-09-24,2,84.48,S0104,Electronics,194.3,False,6,Returning
O000543,P00086,2023-03-18,1,87.15,S0001,Food & Beverage,100.22,False,3,Returning
O000544,P00160,2022-12-30,3,20.2,S0004,Fashion,84.84,True,2,VIP
O000545,P00425,2023-01-22,1,73.96,S0142,Jewelry,85.05,False,10,Returning
O000546,P01922,2023-04-14,2,5.45,S0015,Books,15.26,False,4,VIP
O000547,P01903,2023-07-31,2,73.04,S0108,Jewelry,146.08,False,2,New
O000548,P01736,2023-03-30,1,81.43,S0044,Sports,114.0,False,3,VIP
O000549,P01130,2023-08-27,1,7.62,S0003,Fashion,8.76,False,7,Returning
O000550,P01415,2023-08-21,1,48.65,S0017,Fashion,48.65,False,2,New
O000551,P01536,2023-04-16,1,36.84,S0059,Home & Garden,36.84,False,3,New
O000552,P00275,2024-01-29,1,121.95,S0118,Art & Crafts,121.95,False,5,New
O000553,P01313,2023-02-26,2,22.32,S0065,Food & Beverage,44.64,False,3,New
O000554,P00258,2022-08-21,2,4.53,S0134,Beauty,10.42,False,3,Returning
O000555,P00963,2023-04-08,1,6.91,S0006,Home & Garden,7.95,False,4,Returning
O000556,P01244,2022-10-30,1,33.62,S0118,Jewelry,47.07,False,2,VIP
O000557,P00974,2022-11-12,1,22.01,S0026,Home & Garden,30.81,False,3,VIP
O000558,P00527,2023-06-04,1,43.88,S0040,Home & Garden,50.46,False,7,Returning
O000559,P00533,2023-11-05,2,31.82,S0025,Toys & Games,73.19,False,5,Returning
O000560,P01870,2022-10-06,1,44.22,S0032,Electronics,61.91,False,5,VIP
O000561,P01083,2023-07-16,1,49.09,S0147,Electronics,49.09,False,5,New
O000562,P01384,2023-07-16,1,4.87,S0078,Food & Beverage,4.87,True,8,New
O000563,P01618,2023-10-11,1,49.2,S0070,Art & Crafts,56.58,False,7,Returning
O000564,P01654,2023-04-21,1,20.13,S0150,Sports,20.13,False,4,New
O000565,P00113,2023-07-21,2,41.36,S0086,Jewelry,95.13,False,11,Returning
O000566,P01831,2023-04-15,1,28.05,S0023,Art & Crafts,32.26,False,3,Returning
O000567,P01300,2023-09-24,1,69.92,S0140,Electronics,97.89,False,6,VIP
O000568,P00257,2024-01-06,1,226.62,S0039,Jewelry,317.27,False,7,VIP
O000569,P00329,2023-02-04,1,8.67,S0046,Home & Garden,9.97,False,5,Returning
O000570,P00777,2022-09-25,1,10.47,S0033,Food & Beverage,12.04,False,3,Returning
O000571,P01259,2023-08-09,2,18.18,S0097,Electronics,41.81,False,8,Returning
O000572,P00051,2023-12-09,2,14.27,S0025,Books,28.54,False,6,New
O000573,P01702,2023-12-10,2,92.63,S0064,Sports,213.05,False,5,Returning
O000574,P01767,2023-02-02,2,39.74,S0140,Toys & Games,91.4,True,4,Returning
O000575,P00221,2023-05-05,1,48.88,S0150,Home & Garden,48.88,False,8,New
O000576,P00783,2022-10-29,2,43.88,S0029,Electronics,100.92,False,3,Returning
O000577,P00596,2023-02-17,3,19.96,S0004,Beauty,68.86,False,6,Returning
O000578,P01254,2023-05-14,2,30.74,S0036,Toys & Games,70.7,False,5,Returning
O000579,P01833,2023-03-12,1,38.58,S0123,Fashion,38.58,False,5,New
O000580,P00222,2023-02-17,3,82.02,S0060,Jewelry,282.97,False,6,Returning
O000581,P00943,2022-12-31,2,64.54,S0093,Sports,148.44,False,6,Returning
O000582,P01690,2023-09-19,2,20.78,S0107,Toys & Games,41.56,False,5,New
O000583,P01078,2023-10-23,2,23.11,S0072,Sports,46.22,False,4,New
O000584,P01655,2024-01-20,2,18.78,S0109,Electronics,37.56,False,4,New
O000585,P01734,2023-07-14,1,27.05,S0106,Beauty,27.05,False,5,New
O000586,P01959,2023-06-17,3,54.38,S0035,Electronics,163.14,True,2,New
O000587,P01297,2023-02-22,1,57.12,S0012,Beauty,65.69,False,5,Returning
O000588,P00198,2023-08-02,1,6.55,S0084,Beauty,7.53,False,5,Returning
O000589,P00128,2023-01-07,1,47.69,S0111,Fashion,66.77,False,3,VIP
O000590,P01628,2022-09-25,1,26.4,S0037,Beauty,26.4,False,2,New
O000591,P01033,2023-04-09,1,38.53,S0078,Beauty,44.31,False,12,Returning
O000592,P00987,2023-10-31,1,338.23,S0060,Electronics,388.96,False,6,Returning
O000593,P00227,2023-10-19,2,19.16,S0105,Food & Beverage,44.07,False,2,Returning
O000594,P00558,2024-01-21,2,37.59,S0025,Food & Beverage,86.46,False,5,Returning
O000595,P01158,2023-05-14,2,89.95,S0015,Jewelry,206.88,True,3,Returning
O000596,P01988,2022-11-20,1,14.71,S0120,Toys & Games,14.71,False,4,New
O000597,P01040,2023-08-23,2,38.34,S0119,Sports,88.18,False,4,Returning
O000598,P00215,2023-08-20,1,35.8,S0137,Art & Crafts,35.8,False,3,New
O000599,P01136,2023-04-05,2,20.61,S0012,Home & Garden,41.22,False,3,New
O000600,P00855,2023-02-28,1,37.13,S0032,Fashion,42.7,False,7,Returning
O000601,P01181,2022-12-29,2,30.91,S0095,Art & Crafts,71.09,False,6,Returning
O000602,P00425,2024-01-22,1,73.96,S0142,Jewelry,73.96,False,7,New
O000603,P01476,2023-10-08,1,34.46,S0069,Home & Garden,39.63,False,5,Returning
O000604,P00318,2022-10-11,2,22.69,S0106,Art & Crafts,45.38,False,4,New
O000605,P00360,2022-08-17,1,15.59,S0063,Books,21.83,True,5,VIP
O000606,P01400,2023-09-21,2,10.57,S0056,Books,21.14,False,2,New
O000607,P00936,2023-12-27,3,92.99,S0037,Fashion,390.56,False,7,VIP
O000608,P00958,2022-11-05,2,15.9,S0105,Food & Beverage,31.8,False,5,New
O000609,P00920,2023-01-12,3,47.04,S0141,Art & Crafts,162.29,False,3,Returning
O000610,P00902,2023-02-27,1,22.59,S0062,Books,22.59,False,5,New
O000611,P01320,2022-11-22,2,4.34,S0016,Books,12.15,False,7,VIP
O000612,P00198,2023-06-25,2,6.55,S0084,Beauty,13.1,False,5,New
O000613,P01594,2023-09-24,3,12.9,S0132,Food & Beverage,38.7,False,7,New
O000614,P00398,2023-01-15,1,126.39,S0010,Sports,126.39,False,5,New
O000615,P00590,2022-12-24,2,75.64,S0131,Jewelry,211.79,False,4,VIP
O000616,P00242,2023-04-12,1,78.35,S0040,Toys & Games,78.35,False,2,New
O000617,P00429,2024-01-14,1,30.03,S0007,Toys & Games,34.53,False,4,Returning
O000618,P01903,2023-07-16,1,73.04,S0108,Jewelry,73.04,False,6,New
O000619,P00611,2023-06-12,1,22.5,S0029,Sports,22.5,False,5,New
O000620,P00006,2023-12-27,2,28.07,S0145,Fashion,78.6,False,6,VIP
O000621,P01815,2023-10-21,1,23.24,S0120,Home & Garden,26.73,False,4,Returning
O000622,P01342,2023-12-04,1,27.76,S0035,Books,27.76,False,3,New
O000623,P01236,2022-12-03,1,48.76,S0002,Food & Beverage,48.76,False,2,New
O000624,P01297,2024-01-06,1,57.12,S0012,Beauty,65.69,False,2,Returning
O000625,P01108,2024-01-28,3,61.41,S0109,Books,257.92,False,5,VIP
O000626,P01648,2023-01-09,2,22.97,S0147,Home & Garden,52.83,False,7,Returning
O000627,P00710,2023-11-03,1,41.67,S0056,Home & Garden,47.92,False,4,Returning
O000628,P00360,2023-06-10,1,15.59,S0063,Books,15.59,False,4,New
O000629,P01405,2022-12-17,1,17.65,S0073,Food & Beverage,20.3,False,6,Returning
O000630,P01564,2023-12-24,3,83.74,S0029,Art & Crafts,251.22,True,5,New
O000631,P01165,2023-04-30,1,2.39,S0125,Toys & Games,2.75,False,3,Returning
O000632,P01949,2023-09-10,1,54.15,S0115,Sports,62.27,False,4,Returning
