product_id,seller_id,category,listing_date,quality_score,price
P01699,S0046,Toys & Games,2023-06-11,6.652169453531014,11.47
P01700,S0069,Sports,2022-09-04,7.002239401650696,62.87
P01701,S0093,Beauty,2023-03-10,7.873904882770876,41.79
P01702,S0064,Sports,2022-10-21,7.583813076844474,92.63
P01703,S0049,Books,2022-10-08,7.666037294888273,8.79
P01704,S0149,Toys & Games,2023-02-10,7.817835488242908,27.22
P01705,S0074,Fashion,2022-09-08,8.883982893767744,11.11
P01706,S0005,Food & Beverage,2023-03-15,6.128638446387167,40.63
P01707,S0100,Fashion,2022-08-20,6.804741079082749,50.15
P01708,S0070,Electronics,2023-06-06,7.546918043442309,88.63
P01709,S0090,Jewelry,2023-09-27,6.658833314748886,72.95
P01710,S0004,Art & Crafts,2022-09-09,7.573736435941204,41.53
P01711,S0126,Books,2023-01-15,7.8215898610198975,59.76
P01712,S0039,Books,2023-04-02,8.193108644930806,13.18
P01713,S0129,Jewelry,2023-03-23,6.254999453343972,81.4
P01714,S0024,Food & Beverage,2023-02-05,6.186060749481792,9.72
P01715,S0057,Art & Crafts,2023-06-21,7.178534677513334,14.88
P01716,S0100,Beauty,2022-09-23,7.064235944917566,35.81
P01717,S0070,Toys & Games,2023-07-15,8.032755282860048,64.07
P01718,S0041,Art & Crafts,2022-10-27,7.798906169107671,24.28
P01719,S0060,Food & Beverage,2022-12-21,7.854732818923107,19.19
P01720,S0108,Home & Garden,2023-04-25,7.305222876680325,26.31
P01721,S0057,Electronics,2023-06-12,7.780605114227041,38.86
P01722,S0031,Art & Crafts,2023-04-12,7.2678977885259455,37.74
P01723,S0084,Art & Crafts,2023-01-14,7.473633663659401,9.0
P01724,S0036,Electronics,2023-02-27,7.951884435095448,166.09
P01725,S0108,Toys & Games,2022-11-28,6.745166313014366,15.56
P01726,S0106,Art & Crafts,2023-05-27,7.855868402474043,53.1
P01727,S0086,Electronics,2023-10-20,6.908193186755073,21.58
P01728,S0135,Electronics,2023-06-14,8.468974080644808,101.78
P01729,S0014,Electronics,2022-12-05,6.734347628862585,102.04
P01730,S0120,Sports,2023-08-26,6.537761757152469,58.54
P01731,S0138,Food & Beverage,2022-08-25,6.701060717383672,10.46
P01732,S0080,Sports,2023-07-05,6.992438958979848,52.56
P01733,S0144,Home & Garden,2023-09-26,7.379928714252725,14.14
P01734,S0106,Beauty,2023-03-23,6.669470653158558,27.05
P01735,S0070,Sports,2023-08-04,8.8909769183553,98.09
P01736,S0044,Sports,2023-09-18,8.397271178863912,81.43
P01737,S0073,Food & Beverage,2022-12-03,7.407871814655662,23.46
P01738,S0045,Beauty,2022-09-20,6.985043708041017,15.18
P01739,S0107,Jewelry,2023-08-11,7.8297723002430075,122.11
P01740,S0084,Electronics,2022-12-01,6.978393035961231,60.54
P01741,S0082,Books,2023-05-18,7.400530386993276,2.59
P01742,S0107,Beauty,2022-09-14,6.398761638021254,61.94
P01743,S0021,Home & Garden,2023-06-06,7.115310174712673,35.73
P01744,S0007,Toys & Games,2022-11-29,6.084668985036607,69.33
P01745,S0070,Home & Garden,2022-09-12,8.76707058723234,15.17
P01746,S0127,Electronics,2022-12-18,7.4970714878541855,4.69
P01747,S0143,Beauty,2023-07-10,6.608310508970931,41.4
P01748,S0148,Home & Garden,2023-07-10,8.041629043328642,46.0
P01749,S0143,Home & Garden,2023-09-22,6.6544423663229075,9.42
P01750,S0149,Jewelry,2023-08-20,6.484391784026284,33.3
P01751,S0120,Jewelry,2023-03-24,6.8381154982674115,660.26
P01752,S0128,Beauty,2023-01-02,8.54971680436391,25.93
P01753,S0142,Electronics,2022-12-08,6.2594125159800535,106.97
P01754,S0057,Sports,2022-10-28,6.907507520500707,25.58
P01755,S0058,Fashion,2023-01-28,7.013860232154389,6.22
P01756,S0021,Art & Crafts,2023-01-09,7.874779825371429,26.01
P01757,S0082,Books,2023-01-05,7.766566964665991,13.39
P01758,S0069,Art & Crafts,2023-08-18,7.62144134589035,21.64
P01759,S0131,Food & Beverage,2022-10-05,6.0895028678524765,21.15
P01760,S0087,Jewelry,2022-10-10,7.092881449558794,90.01
P01761,S0049,Beauty,2023-01-11,7.060268237550759,29.37
P01762,S0147,Art & Crafts,2023-10-31,6.792033811184217,10.84
P01763,S0115,Electronics,2023-10-10,7.078356507712886,87.95
P01764,S0089,Books,2023-07-30,7.619530628285807,3.48
P01765,S0085,Art & Crafts,2023-10-09,7.043768923854957,5.78
P01766,S0128,Books,2023-10-03,8.327408957852512,29.91
P01767,S0140,Toys & Games,2023-06-26,8.262201027223629,39.74
P01768,S0117,Electronics,2023-09-13,8.438940462626762,56.93
P01769,S0127,Fashion,2023-01-23,7.6723306771591595,10.84
P01770,S0071,Home & Garden,2023-01-21,7.080567354629521,20.68
P01771,S0086,Books,2022-11-01,7.082376111714049,13.42
P01772,S0033,Electronics,2023-10-27,6.047432720611582,16.63
P01773,S0081,Books,2022-12-23,7.1595782472680005,9.17
P01774,S0061,Books,2023-02-13,6.835939087173054,27.9
P01775,S0061,Sports,2023-09-12,7.885825422783513,134.86
P01776,S0098,Sports,2023-08-22,7.443023559686847,30.78
P01777,S0028,Electronics,2022-08-10,6.6762531390011155,109.18
P01778,S0043,Sports,2022-11-22,7.692636025561748,9.31
P01779,S0086,Food & Beverage,2023-08-07,7.464601541216362,39.29
P01780,S0017,Fashion,2022-10-19,7.221893051405306,17.41
P01781,S0098,Beauty,2023-10-09,7.640585921218355,42.35
P01782,S0098,Electronics,2022-12-12,6.808219695485914,48.89
P01783,S0065,Electronics,2023-01-25,6.443002101707705,171.42
P01784,S0074,Food & Beverage,2023-03-01,8.024046778217519,11.52
P01785,S0085,Jewelry,2023-06-17,7.097683511186948,120.37
P01786,S0005,Jewelry,2023-07-11,7.076652744019825,58.26
P01787,S0002,Sports,2023-02-19,8.63014758296021,37.93
P01788,S0022,Beauty,2023-01-13,7.897409836478362,28.59
P01789,S0112,Sports,2022-12-27,7.8044912461924625,21.89
P01790,S0057,Toys & Games,2023-05-10,7.751434073117879,26.2
P01791,S0066,Toys & Games,2022-08-15,8.102833621817254,25.2
P01792,S0074,Home & Garden,2023-09-05,8.886856214530571,44.18
P01793,S0098,Toys & Games,2022-10-01,6.196989283358807,28.35
P01794,S0144,Jewelry,2022-11-20,6.530246522891479,137.94
P01795,S0112,Fashion,2023-07-16,6.990111891309169,69.33
P01796,S0125,Toys & Games,2023-07-12,7.693068986246811,11.43
P01797,S0086,Sports,2022-10-08,7.010331423045465,86.26
P01798,S0076,Books,2022-11-03,7.996069478683177,6.41
P01799,S0088,Electronics,2023-04-23,6.777919810497832,95.4
P01800,S0038,Fashion,2023-02-02,6.50482762595312,54.37
P01801,S0059,Fashion,2023-04-07,7.463552190075345,7.18
P01802,S0138,Sports,2023-02-27,6.829468017775448,46.37
P01803,S0099,Electronics,2022-09-08,6.702711869309853,40.98
P01804,S0063,Jewelry,2023-05-24,7.529732515627143,39.7
P01805,S0049,Fashion,2022-10-27,7.199723388444957,97.58
P01806,S0032,Home & Garden,2022-08-19,7.416648098155941,21.59
P01807,S0135,Sports,2023-09-29,7.735694362285602,22.58
P01808,S0021,Fashion,2023-04-19,7.610526645215881,35.18
P01809,S0020,Beauty,2023-08-27,6.1998637541088195,57.31
P01810,S0127,Electronics,2023-09-03,8.610035386469256,53.22
P01811,S0068,Toys & Games,2023-08-27,7.73977725129625,67.35
P01812,S0110,Fashion,2023-05-22,7.297068318066685,50.64
P01813,S0116,Sports,2023-01-31,8.450779203323666,7.54
P01814,S0143,Toys & Games,2022-12-12,6.419321844223401,17.34
P01815,S0120,Home & Garden,2022-09-24,8.269349969906699,23.24
P01816,S0079,Toys & Games,2023-03-02,7.232448503213906,38.87
P01817,S0116,Beauty,2023-10-19,7.857450283502963,4.06
P01818,S0092,Jewelry,2022-11-23,6.864670367156439,559.85
P01819,S0014,Fashion,2023-05-10,7.884601875802414,50.64
P01820,S0125,Art & Crafts,2023-07-11,7.51013640826325,33.57
P01821,S0058,Art & Crafts,2022-12-09,6.416049125466498,76.7
P01822,S0028,Toys & Games,2022-12-20,7.1754215494484495,172.74
P01823,S0026,Food & Beverage,2022-11-23,8.119348516176146,46.52
P01824,S0113,Electronics,2023-06-09,8.391355326430677,127.34
P01825,S0066,Art & Crafts,2023-07-03,8.03156858543145,33.09
P01826,S0131,Food & Beverage,2022-09-27,6.882402204425865,20.7
P01827,S0044,Art & Crafts,2023-07-11,8.432952525284334,20.37
P01828,S0097,Food & Beverage,2022-11-11,7.272987445727828,11.97
P01829,S0042,Electronics,2023-05-03,6.422525833876393,34.4
P01830,S0006,Books,2022-08-31,7.26535406968272,5.62
P01831,S0023,Art & Crafts,2022-10-01,7.952027851197588,28.05
P01832,S0089,Beauty,2023-08-17,7.621201942790659,8.6
P01833,S0123,Fashion,2023-04-19,6.92193918442508,38.58
P01834,S0147,Food & Beverage,2023-03-31,7.848002742139707,22.52
P01835,S0051,Fashion,2022-10-06,8.583012564244976,37.25
P01836,S0011,Sports,2023-01-19,7.686855591418098,28.35
P01837,S0012,Sports,2023-04-24,9.023485412939031,504.64
P01838,S0074,Electronics,2023-06-18,7.116594407724714,176.95
P01839,S0008,Food & Beverage,2023-03-12,8.996842467847548,8.57
P01840,S0041,Home & Garden,2023-02-07,7.504804907438935,43.89
P01841,S0085,Sports,2022-10-04,7.727806632588226,26.47
P01842,S0072,Electronics,2022-12-31,7.302395424190693,26.48
P01843,S0055,Sports,2023-10-05,8.212570256093525,14.74
P01844,S0137,Sports,2022-11-06,6.724765949857419,60.83
P01845,S0047,Home & Garden,2023-06-15,6.695475671118631,21.12
P01846,S0143,Art & Crafts,2022-09-22,7.7528418872089855,64.64
P01847,S0104,Toys & Games,2023-04-22,6.903310422533784,58.67
P01848,S0042,Books,2022-08-29,6.1564841971600455,49.7
P01849,S0060,Sports,2022-08-29,7.576237879890438,21.77
P01850,S0012,Sports,2022-09-29,9.170972311286592,62.97
P01851,S0130,Beauty,2023-07-12,6.825304436379801,54.92
P01852,S0007,Books,2023-01-26,7.708691965565431,11.33
P01853,S0080,Home & Garden,2023-10-18,7.373535591194339,19.65
P01854,S0131,Fashion,2022-10-14,7.040165366433168,120.01
P01855,S0109,Food & Beverage,2022-11-29,7.66050038556277,27.81
P01856,S0003,Sports,2023-06-04,7.338498498637931,71.6
P01857,S0027,Toys & Games,2023-01-15,6.387987912446794,13.72
P01858,S0114,Food & Beverage,2023-05-01,7.569705353221227,8.74
P01859,S0107,Books,2023-06-24,7.01032803658663,10.5
P01860,S0040,Food & Beverage,2023-03-28,7.062661585346351,20.99
P01861,S0129,Art & Crafts,2023-06-29,7.611161652882467,12.72
P01862,S0008,Sports,2022-10-15,8.582705447304669,42.71
P01863,S0101,Food & Beverage,2022-09-05,7.16273311440915,6.0
P01864,S0124,Fashion,2023-10-19,7.561570966730953,13.52
P01865,S0107,Fashion,2022-12-02,6.383546916587342,56.64
P01866,S0101,Sports,2022-09-28,6.1001290541865885,69.78
P01867,S0004,Jewelry,2023-02-05,8.2472676452694,53.25
P01868,S0110,Fashion,2023-04-25,6.151108987525539,14.67
P01869,S0019,Food & Beverage,2022-10-26,6.493376859487995,10.19
P01870,S0032,Electronics,2023-05-08,7.39063789924877,44.22
P01871,S0137,Fashion,2022-11-24,7.3188958752546185,55.46
P01872,S0012,Books,2022-10-21,9.252627939831019,34.79
P01873,S0139,Jewelry,2023-01-30,6.595959589324539,48.97
P01874,S0046,Food & Beverage,2023-02-08,6.523742693338718,9.21
P01875,S0119,Home & Garden,2022-08-31,7.601311281121488,45.13
P01876,S0016,Beauty,2023-05-09,7.156150098369663,17.14
P01877,S0129,Home & Garden,2022-12-15,6.751876750806587,24.06
P01878,S0063,Art & Crafts,2023-05-26,8.06974551151751,86.04
P01879,S0109,Beauty,2023-06-24,7.753196237670037,64.18
P01880,S0119,Art & Crafts,2023-02-10,8.824970108460736,33.82
P01881,S0021,Beauty,2022-10-06,7.031948129308224,11.97
P01882,S0013,Beauty,2022-08-09,7.924280946539802,39.22
P01883,S0004,Electronics,2022-12-17,7.598288030482903,139.48
P01884,S0102,Toys & Games,2022-10-14,8.398224913776495,19.62
P01885,S0059,Books,2023-05-28,7.997234638328769,48.8
P01886,S0128,Home & Garden,2023-05-20,7.470814497683053,102.46
P01887,S0027,Fashion,2022-11-05,7.453959742691631,125.33
P01888,S0069,Food & Beverage,2023-09-29,6.75606212446639,29.59
P01889,S0025,Jewelry,2022-11-16,6.016216393772426,116.56
P01890,S0131,Books,2023-02-13,6.018505044871805,51.33
P01891,S0097,Art & Crafts,2023-08-21,7.4211320151245115,42.63
P01892,S0025,Electronics,2023-07-20,6.976669826008669,39.92
P01893,S0148,Art & Crafts,2023-08-31,6.5451393931468855,20.82
P01894,S0126,Toys & Games,2023-04-06,7.373854833548605,32.06
P01895,S0133,Jewelry,2023-05-05,6.588006777189906,25.95
P01896,S0009,Electronics,2023-03-15,7.619786203071898,53.15
P01897,S0116,Art & Crafts,2023-09-29,7.601838146330838,71.66
P01898,S0134,Toys & Games,2023-09-18,6.334268629738615,4.59
P01899,S0060,Food & Beverage,2023-01-31,6.81434747719775,79.12
P01900,S0121,Food & Beverage,2023-08-30,7.464546729581001,56.9
P01901,S0139,Art & Crafts,2023-07-15,7.069601953838336,20.63
P01902,S0108,Books,2023-03-29,6.89765706057296,25.57
P01903,S0108,Jewelry,2023-01-06,7.516811953289254,73.04
P01904,S0131,Sports,2023-05-12,6.314757029737735,115.16
P01905,S0076,Books,2023-03-25,7.84194941897157,36.34
P01906,S0030,Food & Beverage,2023-01-26,7.507875368882848,7.56
P01907,S0021,Jewelry,2023-03-19,6.720788468499867,116.54
P01908,S0034,Toys & Games,2023-03-09,7.935604824074678,22.47
P01909,S0041,Electronics,2023-05-17,6.141743401309747,63.69
P01910,S0051,Beauty,2022-09-18,8.696364891084006,18.49
P01911,S0082,Art & Crafts,2022-12-08,7.0288085958592905,120.68
P01912,S0058,Home & Garden,2023-03-23,7.055248913677415,83.71
P01913,S0075,Jewelry,2023-05-29,7.534922018768582,40.31
P01914,S0023,Fashion,2022-11-04,7.848708692387601,11.39
P01915,S0128,Toys & Games,2023-05-02,8.098166445137446,19.46
P01916,S0150,Sports,2022-09-06,7.165996959436631,60.94
P01917,S0017,Beauty,2023-04-12,6.803306251528761,40.13
P01918,S0069,Fashion,2023-06-20,7.898159206365634,90.24
P01919,S0108,Sports,2023-10-31,8.054371818879218,80.99
P01920,S0139,Home & Garden,2023-04-09,6.570810580605683,79.12
P01921,S0094,Food & Beverage,2022-10-08,8.188419171552464,30.11
P01922,S0015,Books,2023-01-02,6.86479272037018,5.45
P01923,S0091,Art & Crafts,2023-01-29,7.657334287067188,25.48
P01924,S0033,Electronics,2023-10-15,7.6457761365870045,139.19
P01925,S0125,Sports,2023-05-13,6.377740373525709,41.31
P01926,S0016,Beauty,2023-07-08,7.402282262767153,49.52
P01927,S0066,Jewelry,2023-08-12,7.081285938613062,56.46
P01928,S0047,Food & Beverage,2023-10-23,6.594985339985336,10.17
P01929,S0148,Jewelry,2023-08-22,7.092696153761161,66.01
P01930,S0124,Beauty,2022-12-28,7.451136495119896,42.4
P01931,S0001,Jewelry,2022-09-21,6.459652083585072,43.12
P01932,S0087,Sports,2022-12-30,6.501811670492181,35.65
P01933,S0128,Toys & Games,2023-07-27,8.430473706965266,12.49
P01934,S0067,Jewelry,2023-07-07,6.3423694876702505,178.37
P01935,S0004,Books,2023-09-08,6.708964790615669,13.08
P01936,S0047,Home & Garden,2022-10-02,6.475032241188121,116.46
P01937,S0038,Electronics,2023-06-11,6.759801044645408,202.51
P01938,S0143,Sports,2023-08-01,6.951812654946401,40.35
P01939,S0021,Fashion,2023-10-05,6.589140081425262,14.78
P01940,S0057,Beauty,2023-09-29,7.9411466652547205,6.24
P01941,S0117,Food & Beverage,2023-01-16,8.432126106839117,7.14
P01942,S0046,Sports,2023-05-20,7.146388130648672,14.34
P01943,S0142,Toys & Games,2023-06-29,6.637394514570794,79.81
P01944,S0145,Food & Beverage,2023-02-22,6.897085098736919,25.43
P01945,S0039,Books,2023-01-14,7.752489645526066,22.61
P01946,S0137,Beauty,2022-10-27,6.7927461331779355,5.61
P01947,S0099,Food & Beverage,2022-09-08,6.377859627529904,8.89
P01948,S0077,Jewelry,2022-11-28,8.218869165667101,148.13
P01949,S0115,Sports,2022-09-23,7.012509847778145,54.15
P01950,S0134,Home & Garden,2023-07-27,6.760389995950355,32.38
P01951,S0091,Beauty,2023-03-01,7.742543701900234,52.03
P01952,S0098,Art & Crafts,2022-09-29,7.326295658799645,110.31
P01953,S0120,Books,2022-12-24,7.183423758683377,13.87
P01954,S0046,Electronics,2022-10-21,7.867399091449242,63.01
P01955,S0038,Beauty,2022-09-18,6.039366430762827,38.63
P01956,S0142,Toys & Games,2022-10-24,7.47128532002273,179.57
P01957,S0100,Sports,2023-08-30,6.974032081032479,8.03
P01958,S0072,Jewelry,2023-02-11,7.626364294568923,125.84
P01959,S0035,Electronics,2023-08-13,9.409275304012937,54.38
P01960,S0147,Electronics,2022-09-29,8.351577098989136,93.8
P01961,S0030,Books,2023-09-30,7.818530086910681,9.79
P01962,S0078,Food & Beverage,2023-10-15,7.0243399118677745,22.29
P01963,S0084,Toys & Games,2023-09-24,6.720284228277876,46.8
P01964,S0113,Food & Beverage,2022-11-03,7.930070649461346,279.68
P01965,S0025,Jewelry,2022-11-25,7.3797920066267215,139.06
P01966,S0088,Electronics,2023-09-09,8.267995553742374,30.25
P01967,S0014,Toys & Games,2023-03-21,6.4139726060002396,18.88
P01968,S0102,Toys & Games,2023-04-13,8.336386316923406,18.43
P01969,S0150,Fashion,2022-10-16,7.630360463939779,7.87
P01970,S0083,Sports,2022-12-06,7.957712030356469,33.06
P01971,S0110,Electronics,2022-10-14,7.760503546563374,107.13
P01972,S0131,Electronics,2022-10-08,6.559874659383813,21.51
P01973,S0019,Toys & Games,2023-10-26,6.211911822688095,61.29
P01974,S0028,Food & Beverage,2023-07-01,6.7244821439831775,34.25
P01975,S0071,Electronics,2023-09-20,7.082446637156552,33.13
P01976,S0063,Toys & Games,2023-02-15,8.228367447969077,23.66
P01977,S0073,Electronics,2023-02-13,7.608640652194345,214.1
P01978,S0124,Toys & Games,2023-01-06,7.79850061396313,47.64
P01979,S0119,Fashion,2023-05-21,8.247506768738464,33.35
P01980,S0121,Sports,2023-10-26,7.011262625496108,35.6
P01981,S0019,Toys & Games,2023-09-14,6.372633553037067,28.17
P01982,S0142,Electronics,2022-11-12,6.199452407706736,39.58
P01983,S0120,Jewelry,2023-06-16,7.22664895113802,13.53
P01984,S0061,Sports,2023-06-13,7.002701987267492,220.55
P01985,S0030,Fashion,2023-04-28,6.086794357157122,37.5
P01986,S0009,Toys & Games,2022-11-13,7.196955951591311,36.43
P01987,S0064,Jewelry,2022-11-29,6.358359349250645,69.56
P01988,S0120,Toys & Games,2022-12-11,7.794140332517748,14.71
P01989,S0052,Food & Beverage,2023-10-18,7.4285447386486805,19.98
P01990,S0089,Electronics,2022-12-18,7.990635293867817,16.58
P01991,S0142,Beauty,2023-09-30,6.855383576066922,204.73
P01992,S0053,Books,2023-09-29,8.912039420973134,6.17
P01993,S0078,Home & Garden,2022-12-07,6.429470250243126,15.95
P01994,S0041,Food & Beverage,2023-02-21,7.033328519687749,16.3
P01995,S0068,Jewelry,2023-05-29,8.472034736730672,204.16
P01996,S0008,Food & Beverage,2022-12-08,8.113688826269126,23.45
P01997,S0002,Art & Crafts,2023-05-17,9.358041771433601,11.09
P01998,S0105,Toys & Games,2023-08-28,7.755936711282568,72.26
P01999,S0125,Toys & Games,2023-04-25,6.9273516115463565,47.54
P02000,S0110,Home & Garden,2022-09-16,6.177044630429457,56.04
